,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
307106,2020-05-24T21:07:42+00:00,"@Sheer__Opulence Nas ,Rakim,2pac,Icecube,KRSone",1264664394656616450,Greg morton,1,0,0,0,Chicago,,40,270,0
142217,2020-05-12T23:03:02+00:00,This is why dude shot they ass. They kept trying to sell him weed. Leave people alone https://t.co/tS1biiPdYb,1260344765016608774,ChiberianTiger,0,0,0,0,Chicago,,772,686,0
155476,2020-05-13T22:27:49+00:00,woke up on the couch &amp; this is the first thing i see https://t.co/vIAoy24tF7,1260698288988225538,777,0,0,4,0,Chicago,,259,213,0
340971,2020-05-26T01:48:17+00:00,"1. Kay simp, kmoney, kpeezy.. U choose",1265097391914528771,Kayy💫,1,0,0,0,Chicago,,1531,1114,0
293719,2020-05-23T22:51:06+00:00,@jaylaventure @boostXairmax They can go to hell to be honest lol,1264328026504015873,Taylor Bailey,0,0,2,0,Oak Lawn,,2643,1207,0
300927,2020-05-23T08:19:33+00:00,@RacismInventor @ElDuderino40 Now I have to introduce you to manny,1264108695442665472,cortez walls,0,0,1,0,Chicago,,181,270,0
219252,2020-05-17T03:54:14+00:00,@dugottiboy I’M BORED!!! 🥴🙄🙃 https://t.co/iCmK0bxU4V,1261867597747957762,BodyOdyOdyOdyOdyOdy *deep breath* OdyOdyOdyOdy....,0,0,1,0,Chicago,,778,525,0
377198,2020-05-29T14:51:27+00:00,@Channy1x exactly!!,1266381644946198530,blacks only,0,0,1,0,Chicago,,2882,1466,0
72308,2020-05-06T11:26:35+00:00,@nbcchicago Good Morning to you all🌞do you know what time the parade @SwedishChicago is We neighbors United would like to cheer them on have a blessed one🙏🏽stay🏘stay safe🦠😷🧤,1257995170789769216,Christine Spearman,1,0,0,0,Chicago,,799,2004,0
48528,2020-05-04T02:57:09+00:00,"Michael Jordan packed ONE suit to go to Phoenix to play game 6 because he was confident they weren’t going to play a game 7. 

#GOAT 
😭
#TheLastDance https://t.co/9mdqr9Atfo",1257142190431768578,MsMeliss,0,0,0,0,Chicago,"['GOAT', 'TheLastDance']",267,699,0
61196,2020-05-05T04:19:24+00:00,Also.. kinda shocked yall didnt see the value in teachers before covid struck...,1257525279158939648,Adrienne Bruce Leroy glow Samuels Gibbs,0,2,8,0,Chicago,,11316,3814,0
258148,2020-05-20T14:27:00+00:00,@hannahtweeder I love and miss you so much 🥺,1263114002483339269,chicago party aunt,0,0,0,0,Chicago,,822,581,0
9704,2020-05-01T05:30:44+00:00,i’m literally one of the most reasonable and understanding people ever.,1256093676436160512,Mshayia😚,0,0,1,0,Chicago,,922,394,0
