,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
263093,2020-03-17T11:44:05+00:00,work it mamash https://t.co/Xk7eoeSexF,1239880179285098497,jackie,0,0,0,0,"Chicago, IL",,1193,1964,0
329295,2020-03-21T18:07:16+00:00,@ASOS_HeretoHelp I have sent multiple emails about my return not being correct. Can you please help?,1241426162338971649,Julie Beaulieu Alagna (she/her),1,0,0,0,"Chicago, IL",,348,1178,0
89617,2020-03-06T00:09:17+00:00,*Swoons*😍😍😍😍🥰🥰❤❤❤❤❤❤❤❤❤❤❤❤ https://t.co/9NtmVYu3h4,1235719063294210048,Jenn,0,1,7,0,"Rosemont, IL",,690,1597,0
180509,2020-03-12T02:52:03+00:00,First time ever in Chicago. Can’t wait to come back! https://t.co/43PWUfb69K,1237934349867257857,Dave Carroll,1,0,6,0,Wrigley Field,,762,1306,0
413159,2020-03-26T18:26:53+00:00,@shoerunner @RonDonCon https://t.co/Jm6zcDkwqb,1243243039067430912,Taylor Bailey,1,0,1,0,"Chicago Ridge, IL",,2628,1202,0
342654,2020-03-22T22:02:43+00:00,"Me going on my daily quarantine walk just to feel something 
 https://t.co/g1RfbogLwB",1241847802386358273,QUEER POP STAR💗,0,14,56,0,"Chicago, IL",,745,447,0
451145,2020-03-28T14:08:20+00:00,@willieseconpr @SilverioPR En lo personal...y no tienes que hacer lo que yo... bloquié a Wapa...en Twitter...encuentro una falta de respeto y consideración que en dos ocasiones le den foro a ese pelafustán...no solo porque lo botamos...si no porque nunca en RCM demostró saber algo...solo hizo el ridículo.,1243902746501226496,PR 🇵🇷 Descendants of the Sun,1,0,4,0,"Chicago, IL",,384,651,0
364070,2020-03-23T16:52:40+00:00,@melstonemusic But isn't every lesbian a therapist? I think that one's redundant,1242132166420676612,Crashier,0,0,0,0,"Chicago, IL",,19,189,0
362134,2020-03-23T18:52:43+00:00,"@OscGuard JAJAJAJAJAJAJAJAJA a mi el shock no me dejo darle la mano a nadie, me acuerdo que lo entevistaste y era como un cara e crimen dando detalles.",1242162378441216002,Tia Cheska 🧉,2,0,0,0,"Chicago, IL",,10345,727,0
409633,2020-03-26T21:52:42+00:00,Will Earth #COVID19 lead to downfall of Federalism and the rise of the states and governors? The return to rural living over urban? The further integration of teleconferencing into established work/school life? Will colleges go virtual? What else?,1243294834271674372,"AFG, Esq.",1,0,1,0,"Chicago, IL",['COVID19'],250,879,0
422737,2020-03-26T02:16:19+00:00,"yooooo can we talk about #TigerKing on #netflix?

big cat people ARE total weirdos",1242998789092380673,"Sarah Magana, MBA",1,0,2,0,"Chicago, IL","['TigerKing', 'netflix']",695,1952,0
134150,2020-03-10T22:18:43+00:00,@mayz__dayz Omg put one in a ring!!!!,1237503173952073731,jamie,1,0,2,0,"Chicago, IL",,20115,772,0
381423,2020-03-24T16:01:22+00:00,@j_sabbia @AnthonyRam418 https://t.co/k2oVtuF12R,1242481641802608640,Anthony Scarlata,0,0,1,0,"Chicago, IL",,830,653,0
116120,2020-03-08T03:12:10+00:00,Incredible end to OVC championship. Love that #Belmont ran a real play instead of the iso crap many teams go to in that situation #randomhoopstweet,1236489860137000961,Adam Rittenberg,3,2,34,1,"Chicago, IL","['Belmont', 'randomhoopstweet']",59079,1993,0
179420,2020-03-12T03:41:31+00:00,"Me, I CAN NEVER TIRE OF POT OF GREED

https://t.co/6yOFX7c9Gi",1237946798720700416,Bern 𖤐 _ｓｕｇａｒｓҟｕｌｌ,2,0,4,0,"Chicago, IL",,1078,647,0
170418,2020-03-12T18:37:15+00:00,@amyewalter Me too!!,1238172215742541824,Roger Brown,0,0,0,0,"Evanston, IL",,116,233,0
401426,2020-03-25T08:19:13+00:00,Fuck yea https://t.co/dPydF68ONG,1242727728316583936,D’ Lo Brown 🤾🏾‍♂️,0,0,0,0,"Chicago, IL",,539,588,0
291750,2020-03-19T19:42:20+00:00,@_bigplayslay23 @kobebryant You will be missed in Detroit,1240725311244906497,Kevin Pawlik,0,0,0,0,"Chicago, IL",,92,353,0
276910,2020-03-18T16:44:07+00:00,@defjam yall got me in stitches with this @Facebook post 🤣💀 @justinbieber https://t.co/nB0iDYinsl,1240318074458431494,🕷 ŁŦ FȺɌNs ☠,0,0,0,0,"Chicago, IL",,257,1705,0
460452,2020-03-29T21:37:51+00:00,4. The Car Fox (again) https://t.co/BxtWRK7e1f,1244378260500332552,Chuck (now available outside),0,0,2,0,"Chicago, IL",,624,1673,0
148081,2020-03-11T23:36:31+00:00,@VanLathan Yeah. His budget proposal has consistently tried to cut CDC funding as well other related agencies.,1237885141176872961,King,0,0,0,0,"Chicago, IL",,135,635,0
57977,2020-03-05T23:55:41+00:00,@CTfamilylawyer @fayrdad @gabhartleyesq Such a wonderful event!  Thank you for hosting us @CTfamilylawyer!,1235715639798640641,Atty. Susan Guthrie,1,1,1,0,"Chicago, IL",,272,214,0
364174,2020-03-23T16:45:17+00:00,"“In these days of trial, as humanity trembles at the threat of the [coronavirus] pandemic, I would propose that all Christians join their voices together to heaven,” Pope Francis said. https://t.co/zAUvR9lkdw via @americamag",1242130307081535488,PaulineBooks-Chicago,0,0,1,0,"Chicago, IL",,518,181,0
138661,2020-03-10T16:39:16+00:00,"@OfficialBrandX &amp; District 97 join forces for 4 Midwest shows this Spring! Are you ready? 

3.27 @reggieslive, Chicago, IL
3.29 @ Irving Theater, Indianapolis, iN
3.31 @FlagstarStrand, Pontiac, MI
4.3 @LudlowGarage, Cincinnati, OH

Full dates/tickets at https://t.co/s0LvQy1xZU. https://t.co/v0ezE7KlEU",1237417748533334019,District 97,0,0,1,0,"Chicago, IL",,1269,1273,0
442885,2020-03-28T23:08:22+00:00,@Z_Speaks Just been sleeping hella 😂,1244038652172341250,rebel grace 🌱,1,0,1,0,"Chicago, IL",,1536,1016,0
386257,2020-03-24T04:11:47+00:00,Day 7: I just want this shit to be over w bro it’s too much I wanna be a regular college student again I’ll never complain about getting up for my 8 am again 😂,1242303068923985922,📴,0,1,1,0,"Chicago, IL",,624,754,0
437654,2020-03-27T04:11:40+00:00,@jameerpond I forgot about this show. It was good,1243390204813013005,Charles Allen,0,0,0,0,"Chicago, IL",,2014,4987,0
452718,2020-03-28T07:49:13+00:00,.... i wonder,1243807341960708097,Naj Huger,0,0,2,0,"Chicago, IL",,4320,1116,0
122553,2020-03-09T19:01:21+00:00,This didn’t age well... https://t.co/dqPUMqvcht,1237091120036839426,Julian Beeks,0,0,2,0,"Chicago, IL",,556,493,0
85779,2020-03-06T04:10:19+00:00,"They threw HILLARY UNDER THE BUS when she lost.... And WERE CERTAIN Warren was the solution.

So many so called Feminists and black Academia played themselves with her. https://t.co/B3Wd8sH3Bu",1235779721683705858,NewDemocrat4Life,0,20,73,0,"Chicago, IL",,15788,1998,0
347130,2020-03-22T17:38:46+00:00,@jemtrulyoutrage @CWBChicago 🖕🏻,1241781380478046210,Paul Claytron,0,0,0,0,"Chicago, IL",,73,523,0
418783,2020-03-26T11:19:36+00:00,"@TiffanyDCross The Jeffersons
The Monkees
Gilligan's island",1243135508345245702,kimberly whiters,0,0,0,0,"Chicago, IL",,155,429,0
318071,2020-03-20T05:17:10+00:00,Tik tok is the only thing that hs kept me sane these days,1240869971950850053,Erin Reynolds,1,0,2,0,"Chicago, IL",,210,237,0
291322,2020-03-19T20:07:58+00:00,Fuck the trial period. Give it to us now! #COVID19ON #COVID19 https://t.co/QK8rqi7Job,1240731760335499270,Dave Young,1,0,0,0,"Chicago, IL","['COVID19ON', 'COVID19']",373,530,0
138991,2020-03-10T16:16:38+00:00,"Insomnia (2002) 

These are all good actors so y’all better watch this movie. https://t.co/9pJIZrU5cg",1237412055872942081,beffa,1,0,0,0,"Chicago, IL",,1355,1146,0
54575,2020-03-04T03:21:11+00:00,Caris LeVert with FIFTY,1235042578371731458,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,0,0,3,0,"Chicago, IL",,37459,6658,0
187321,2020-03-13T21:19:27+00:00,😶 https://t.co/sA5vE9zFC3,1238575424956923904,ticha,0,0,0,0,"Chicago, IL",,323,542,0
397808,2020-03-25T16:10:22+00:00,@Maggianos we will bring food to you.   Powered by @DoorDash https://t.co/q3z6anRtuO,1242846296639143939,Shawn Welch,1,0,4,0,"Chicago, IL",,401,1213,0
359139,2020-03-23T22:19:27+00:00,"@katebarstool 47. 21 train, 26 bus.",1242214401098371072,Max Isroff,1,0,0,0,"Chicago, IL",,209,439,0
75039,2020-03-06T22:51:19+00:00,Imagine being lectured about decorum by a war criminal. https://t.co/VYs7WlHKj2,1236061830335905792,We'll Be Right Ben,1,0,6,0,"Chicago, IL",,955,805,0
300414,2020-03-19T04:51:52+00:00,Put that ass right to sleep 😴,1240501217035530241,ADONIA,0,0,0,0,"Chicago, IL",,491,672,0
402011,2020-03-25T06:07:47+00:00,You up?,1242694650252742658,Zealous Libra ♎🎮🌈,0,0,2,0,"Chicago, IL",,5786,4321,0
130695,2020-03-09T02:13:09+00:00,ok i wasn’t trying to cry today,1236837396861329409,dominique.,0,0,1,0,"Chicago, IL",,979,1238,0
259210,2020-03-17T16:05:44+00:00,Big Jones is open daily from 11am -2pm and 5pm - 8 pm for curbside pickup and delivery. Order online at https://t.co/pMpikdZHnI @ Big Jones https://t.co/bps2Yu7kmT,1239946026519273473,Paul Fehribach 🇺🇸,0,1,2,0,"Chicago, IL",,1028,587,0
163705,2020-03-11T00:55:50+00:00,polls are still open with voting lines this entire election has highlighted the irresponsibility of the media and the DNC establishment and voter suppression that state reps both R and D voted for. Baring RGB being as old as she is that’s the only reason to vote for Biden https://t.co/RbQbNiyxJ3,1237542716717723649,Joe Heath 🖤,1,0,1,0,"Chicago, IL",,366,866,0
112369,2020-03-08T14:03:10+00:00,Good morning ☀️ and if you had sex last night I hope you got a Charlie horse 🐎🥴,1236653691949776896,MissKeri_J,0,0,1,0,"Chicago, IL",,114,104,0
133144,2020-03-10T23:26:50+00:00,Always keep one of the largest slices of your pizza for leftovers so you get a nice surprise when you are reheating it later. 💁‍♀️ that is my pizza pro tip.,1237520318660403202,Beth Ⓥ (she/her),0,0,3,0,"Chicago, IL",,1719,738,0
357428,2020-03-23T23:55:24+00:00,@o3jefe 😂😭,1242238547777724417,NET2x🦋,0,0,0,0,"Chicago, IL",,3507,1993,0
340690,2020-03-22T23:50:50+00:00,@bluepaperplane I'm almost in April lol,1241875014112116738,bruce leezard,1,0,0,0,"Chicago, IL",,472,448,0
237694,2020-03-16T20:05:33+00:00,Either he or Ivanka. He doesn’t care about anyone else. https://t.co/QLijiZ00eV,1239643992104538112,"Bernie “Forget the Alamo, Remember Jan6” Cicirello",0,0,0,0,"Chicago, IL",,1534,939,0
140136,2020-03-10T14:52:04+00:00,"I can’t wait to move back to Florida, fuck this",1237390771868692480,ASHCAT,0,0,7,1,"Chicago, IL",,729,366,0
174985,2020-03-12T14:04:21+00:00,@deadKoRnbread Yeah would not be surprised at all,1238103538561167361,Nate,0,0,0,0,"Chicago, IL",,2084,1977,0
437331,2020-03-27T04:39:18+00:00,Got this earlier this evening while headed into the city.  It’s no joke people! @ Andersonville https://t.co/Z0hEIecDeW,1243397160487358466,Michael,0,0,0,0,"Chicago, IL",,13,81,0
111555,2020-03-08T15:20:17+00:00,Both of my cuzzin locked up together I know they buggin up in that bitch 😭😭,1236673099694624769,Buda 🉑,0,0,0,0,"Chicago, IL",,439,184,0
437714,2020-03-27T04:07:39+00:00,"Definitely waited too long. Once a soft sour, now it’s a peach lager. Nothing More. Possibly the lightest saison on earth? - Drinking an 2023m2 by @halfacrebeer @ Rad's Pad  — https://t.co/roU5LjWuXs",1243389192320647174,Adam Franklin,0,0,0,0,"Chicago, IL",,879,556,0
290195,2020-03-19T21:23:58+00:00,"@VazquezMuniz Inclusive, los decesos han sido sobre 60 años en USA y aquí... Por esa razón le están pidiendo a los milenios donar sangre..",1240750886751735809,Heiwa yo ai,0,0,0,0,"Forest View, IL",,531,744,0
192784,2020-03-13T15:36:24+00:00,Hola 👋 https://t.co/fwGKyN2UZV,1238489095053197318,Daniela B. Jerez,3,0,112,0,"Chicago, IL",,5167,743,0
428709,2020-03-27T19:46:56+00:00,I hear more sirens now than I have in the two years Ive lived in Chicago,1243625573173342210,Patty Macias,1,0,2,0,"Chicago, IL",,479,191,0
5451,2020-03-01T17:20:10+00:00,@VicSpencer im tuning in to the LP this eve bro...SALUTE ✊🏿✊🏿,1234166551491817473,@bigsmokeltd,1,0,0,0,"Chicago, IL",,37,29,0
109846,2020-03-08T17:31:38+00:00,@nightafternight Amen,1236706153419157508,Arlene & Larry Dunn,0,0,1,0,"Chicago, IL",,3590,3364,0
77955,2020-03-06T19:25:47+00:00,Travis had an eye doctor appointment today &amp; while he was trying on glasses the consultant looked at both of our eyes and goes “Wow you guys are going to have such beautiful children” 😭😩♥️,1236010104513802241,Keri✞Kathryn,0,0,0,0,"Burbank, IL",,233,495,0
389336,2020-03-24T01:02:15+00:00,"not my first love among les préludes, but my longest love fershur  https://t.co/hpjn7icfCn",1242255374713073666,A true comrade and delightful reply guy,1,0,1,0,"Chicago, IL",,405,316,0
56178,2020-03-04T01:44:18+00:00,@ProfBainbridge @DavidWright_7 https://t.co/DFNh9OdvAA,1235018195871948800,Anthony Michael Kreis,0,0,8,0,"Chicago, IL",,29540,7995,0
318942,2020-03-20T04:11:54+00:00,@Jrod10Rodriguez check what’s about to start https://t.co/mfJInv9SYN,1240853548289724421,👑Jeya Rivera 🍂🍁🥮,0,0,0,0,"Chicago, IL",,154,1209,0
322735,2020-03-20T00:36:29+00:00,@BigpoopR mere has entered the chat,1240799336277184512,dyke sir wit da phat ass,1,0,1,0,"Chicago, IL",,454,1295,0
77297,2020-03-06T20:14:16+00:00,@xo__ChiChi @mariellaelainee Evelyn’s turn,1236022305937031169,french,1,0,2,0,"Chicago, IL",,802,558,0
37543,2020-03-03T05:25:44+00:00,@MyNameisKai__ me,1234711536972783616,gabs 😮‍💨,0,1,0,0,"Chicago, IL",,965,992,0
438761,2020-03-27T03:04:17+00:00,"@tashabetweeting A 21,000 square feet Cheesecake Factory will pay about $61k per month in the city. 

A 21,000 square foot Cheesecake Factory in the burbs will pay about $45k per month.

This is the first time I’ve been able to use my job knowledge on Twitter 😂",1243373248726945792,David Gallagher,1,0,4,0,"Chicago, IL",,106,543,0
101939,2020-03-07T02:54:25+00:00,What does Colliton actually do than just stand there?,1236123005329305603,"🏈⚾️🥎🏒🏀...🩺💊💉 CMA, CPhT",0,0,2,0,"Chicago, IL",,1802,1573,0
182363,2020-03-12T01:49:33+00:00,👇🏾👇🏾 We have to be in a movie! #coronavirus https://t.co/LewHGRz1uv,1237918621948657664,Shannon Clash,0,0,0,0,"Chicago, IL",['coronavirus'],1076,1490,0
378042,2020-03-24T19:35:13+00:00,"I tried to join everyone in Chicago singing “Livin’ On A Prayer”, but when I opened my window, all that came out was “I’m mad as hell, and I’m not gonna take it anymore!” @ Chicago, Illinois https://t.co/giarwAwDlS",1242535460439719938,Marc Wellin,0,0,0,0,"Chicago, IL",,93,93,0
347498,2020-03-22T17:16:10+00:00,@SoumayaAmar Gracias 🙏🏼 igualmente ustedes por fa . Acá ya tenemos 2 semanas encerrados .. vamos por mas unas 👨‍👩‍👧‍👧🙏🏼,1241775692003639299,Juju de Oliveira Bornstein,0,0,1,0,"Chicago, IL",,4043,780,0
415720,2020-03-26T15:53:04+00:00,@Dzikhead @sweetpipes1 @chicagosmayor Actually closing LSD makes sense since there’s plenty of alternate car routes and it would ease the congestion on the lake shore path.,1243204329332506624,I ❤️ Chicago,1,0,3,0,"Chicago, IL",,555,1154,0
147979,2020-03-11T23:41:54+00:00,@JoeMcBride419 He said older males that were smokers in China had 50% mortality rate,1237886496490676224,Ben,0,0,0,0,"Chicago, IL",,804,710,0
368349,2020-03-23T07:05:05+00:00,damn. big sad face,1241984296761556993,certified uppercase p,0,0,0,0,"Chicago, IL",,1093,726,0
344518,2020-03-22T20:10:13+00:00,"trimmed my own beard for the first time in years (?!) and it’s rouuuuugh, patchy as hell so thank the baby cheeses that no one will see it in person 🤣 #socialdistancing",1241819493673959424,Nelson Aod Rodriguez,0,0,1,0,"Chicago, IL",['socialdistancing'],390,665,0
390275,2020-03-24T00:10:07+00:00,3429 North Troy Street https://t.co/yYRov3gmZd,1242242250874261504,every lot chicago,0,0,0,0,"Chicago, IL",,4882,4,0
68330,2020-03-05T07:02:58+00:00,@KingCreamz Didn’t you block me? And it’s a fact. I’m from Chicago I’m not gon beef behind my phone. I’m abt it in real life. I’ll never see u in person so this convo is over ✌🏾,1235460780914589697,IT’S_PENNYWISE🎈,0,0,0,0,"Chicago, IL",,950,2443,0
283909,2020-03-18T03:00:29+00:00,"You've got big dreams? You want fame? Well, fame costs. And right here is where you start paying: in sweat! https://t.co/LflcAWk80f",1240110801832337408,Vinegar Mike,0,0,4,0,"Chicago, IL",,823,1697,0
251191,2020-03-17T23:44:39+00:00,@CallMe_Kdot_ 👀👀,1240061518793846784,"Ceaux Co, No Chanel",1,0,0,0,"Chicago, IL",,335,510,0
91697,2020-03-07T21:30:29+00:00,"I was hoping to be a fake news, but it is not... wtf https://t.co/svNDUc5Z8a",1236403874942128128,Silvia Vannutelli,1,0,8,0,"Chicago, IL",,3174,3776,0
185613,2020-03-13T23:05:08+00:00,Ima pray for us people that work at grocery stores cause we ain’t never closing bro lmao,1238602019667148803,lillz,1,0,2,0,"Chicago, IL",,749,982,0
435044,2020-03-27T12:25:38+00:00,Crudo y haciendo nada más que tragando y mirando películas. -Bae https://t.co/GwXqu4e4Rl,1243514517050490881,Keek 🏳️‍🌈,0,0,0,0,"Chicago, IL",,206,383,0
212506,2020-03-14T07:26:38+00:00,💀💀💀 https://t.co/9AubbrD7uh,1238728225527906304,l e x i e 🧚🏾 ✨,0,0,0,0,"Chicago, IL",,1486,2189,0
113212,2020-03-08T11:02:31+00:00,This made me laugh harder than I think it meant to https://t.co/R5f5IuI6Yl,1236608229444124672,Jay Drake,0,0,3,0,"Chicago, IL",,219,170,0
365178,2020-03-23T15:36:43+00:00,@KingTrellSister Lmaooo Ight 😎🤝,1242113052507549697,queen b✨,0,0,0,0,"Chicago, IL",,1922,1964,0
406350,2020-03-25T01:02:16+00:00,"Ms. Carlin stays ready 💃🏽💯
#whocanrelate
@vcarlin1 https://t.co/glbZc8f0K7",1242617762985529346,George Washington HS,1,34,141,7,"Chicago, IL",['whocanrelate'],1526,1165,0
14952,2020-03-01T00:03:05+00:00,SYKESVILLE ONLINE COMMUNITY WHATTTTTT https://t.co/DXDoYppaV4,1233905563014172674,Julie “Dara” Roberts,0,0,7,0,"Chicago, IL",,348,289,0
30542,2020-03-03T20:49:16+00:00,idk who didn’t change the toilet paper in my house but we’re fighting,1234943951788007427,𝗯𝗼𝗺𝗯𝗰𝗵𝗲𝗹𝗹,2,0,2,0,"Chicago, IL",,2837,1397,0
95950,2020-03-07T16:36:51+00:00,baby pluto please,1236329979383873536,luca (BOXDBOYS OUT NOW),0,0,0,0,"Chicago, IL",,404,619,0
54164,2020-03-04T03:40:54+00:00,https://t.co/NMTTiZDOYN,1235047540690542592,Kevin Swanson,0,0,1,0,"Chicago, IL",,783,1033,0
29144,2020-03-03T22:44:50+00:00,"No. Most of us think what he did was despicable, and he got off light. I also think football players convicted of ALL crimes should never be allowed to return to the game. https://t.co/yXIJhVcqYW",1234973033904762880,Amy Craighead,0,0,1,0,"Chicago, IL",,265,685,0
102711,2020-03-07T02:02:56+00:00,@PerfectLegend ❤,1236110049140969473,Kombat,0,0,0,0,"Chicago, IL",,5855,293,0
403685,2020-03-25T03:30:38+00:00,@TameraYvonne @takingajournee yeah he was one of those people licking ice cream &amp; putting it back except he dug his hand in,1242655104341286913,Jumpstart? i dont own a car nigga,1,1,2,0,"Chicago, IL",,3876,760,0
127522,2020-03-09T11:17:53+00:00,"Lord Jesus, thank You for revealing Yourself to us and for showing us how to listen to the Father and do His will. Help us to be open to You and Your message of love.",1236974485342957569,brcampmin,0,0,1,0,"Oak Lawn, IL",,156,188,0
468579,2020-03-29T07:11:56+00:00,"Y’all lucky I got rid of my NieR collection, I would be NieR posting up and down the TL right now 😂😂😂",1244160344047706113,KUDO.,0,0,1,0,"Chicago, IL",,1098,263,0
284625,2020-03-18T02:24:25+00:00,@DanielKayHertz @christianmccrea What's that?,1240101723127140352,Whet Moser,1,0,0,0,"Chicago, IL",,13528,3999,0
176486,2020-03-12T12:11:36+00:00,@AyeYoThatsCola They still around. Idk why they tryna pass a law to ban em tho. That’s kinda weird.,1238075166845960192,Jean Baptiste,1,0,0,0,"Chicago, IL",,580,792,0
98180,2020-03-07T13:22:20+00:00,I Have Such An Old Soul ... She Was So Beautiful And Her Voice Was So Powerful 😍 🎤 https://t.co/ke5TbXvskj,1236281026105802754,Nia 💙,0,0,0,0,"Chicago, IL",,395,519,0
62420,2020-03-05T18:47:41+00:00,"@hannahalani @BlockClubCHI Good scoop, this sounds fun.",1235638126825136128,Chris Kratschmer,0,0,0,0,"Chicago, IL",,274,379,0
31015,2020-03-03T20:11:32+00:00,@Ashlee_Rezin @Suntimes @SeidelContent Somewhere in heaven mayor Harold Washington is smiling😁,1234934454906474497,The boss 312,0,0,0,0,"Chicago, IL",,153,1053,0
378548,2020-03-24T19:02:00+00:00,$JBolo https://t.co/K735P3pRTE,1242527102018207744,TheMostBeautifulBoogieman!,0,0,0,0,"Chicago, IL",,56,253,0
205018,2020-03-14T20:25:42+00:00,It’s really snowing outside 🙃,1238924287047806976,Jessybaebyyy🧚🏽✨,0,0,1,0,"Chicago, IL",,456,829,0
400557,2020-03-25T12:43:03+00:00,😳 https://t.co/MzchRGfSWy,1242794121481326599,Mr. Insect Ligaments,0,0,0,0,"Chicago, IL",,325,507,0
119764,2020-03-09T22:43:32+00:00,@3rikaa Lmmfao https://t.co/RLSHQDjs5t,1237147033200443393,cortez walls,0,0,1,0,"Chicago, IL",,175,263,0
374019,2020-03-24T23:57:11+00:00,@magicallyphoebe Omfg you would KILL at this game,1242601387957129216,Paige S. Pumpkins 🎃,1,0,2,0,"Chicago, IL",,351,621,0
153735,2020-03-11T17:24:08+00:00,"Michelle and I, probably annoyed the fuck out of our other coworker cause we literally didn’t shut up throughout the whole shift. SJAKHKSJS",1237791431084908544,j,1,0,1,0,"North Riverside, IL",,429,661,0
14306,2020-03-01T00:46:47+00:00,I saw the new My Hero Academia movie  and it was dope! It is ultimately inconsequential to the rest of the story like the last one (EVEN THOUGH THEY DO SOMETHING MASSIVE &amp; JUST EXPLAIN IT AWAY ALL EASY) but its once again so much fun to see these character I love just be heroes https://t.co/DnkLX0XEWr,1233916558684119040,Aj,1,0,1,0,"Chicago Ridge, IL",,1464,4986,0
441319,2020-03-27T00:43:35+00:00,@RheaButcher Yikes not only do they take away your comedy gigs but your beloved ball... condolences but stay healthy,1243337838676107264,Bruce le parisien ute fan,0,1,1,0,"Chicago, IL",,1366,4270,0
494015,2020-03-31T19:38:23+00:00,Yo autocorrect forever ruining my life,1245072973620543488,maybe: austin,0,0,0,0,"Chicago, IL",,410,842,0
83201,2020-03-06T13:13:49+00:00,https://t.co/SZnKgCyANF,1235916494455832578,Pastor HPJamison,0,0,0,0,"Chicago, IL",,883,734,0
193915,2020-03-13T14:21:26+00:00,I want a flash tattoo but my dumbass picked up a shift. hmu if there’s any at night tonight after 6,1238470226670477312,jay the gay,0,0,1,0,"Chicago, IL",,192,193,0
264258,2020-03-17T05:39:03+00:00,@_khloepark I’m gonna adopt twins to keep you company.,1239788316444196865,"Abhi, what is this behavior?",1,0,1,0,"Chicago, IL",,8741,895,0
479091,2020-03-30T18:15:04+00:00,@BandB_CBS Seen this a million times tuning out,1244689614847303682,Nico,0,0,0,0,"Chicago, IL",,1598,872,0
238950,2020-03-16T18:48:18+00:00,Impressed by my personal discipline to put off getting mildly drunk and falling asleep on the couch watching a movie for a few more hours.,1239624551253905413,brownrecluseesq,1,0,5,0,"Chicago, IL",,724,4220,0
376119,2020-03-24T21:47:06+00:00,"Amanda Marcotte apparently is one of those people I once followed, she said some good stuff and then some really dumb stuff and I unfollowed but forgot. Like five years later, she pops up in my feed sometimes and I think, oh she says some interesting things /1",1242568649875099656,Kelly 🌋🕺🏻,2,0,5,0,"Chicago, IL",,2209,4372,0
466258,2020-03-29T15:13:58+00:00,@AnneLaBarbera Like minds. I started doing things yesterday to get back to at least a semblance of my routine. This free-wheeling shit is for the birds. My ENTJ is not happy! 😄,1244281652081278977,C.W. Harris,0,0,1,0,"Chicago, IL",,6501,6056,0
329665,2020-03-21T17:47:22+00:00,@CashApp $SAMZONA 🥺❤️,1241421153975050242,island boy sam,0,0,0,0,"Chicago, IL",,828,678,0
21602,2020-03-02T14:35:31+00:00,"@greenfieldjohn Seriously large cities like Chicago, LA and NYC would really benefit from large ebike programs!",1234487504931258368,I ❤️ Chicago,0,0,3,0,"Chicago, IL",,555,1154,0
103387,2020-03-07T01:17:03+00:00,Hebru brantley night @chicagobulls with my wife!!!🔥🔥🔥🔥🙌🏽🙏🏽 #Chicagobulls #hebrubrantley bobble head night https://t.co/XXXGAokvEm,1236098501949509634,SNEAKRFREAKR,3,0,24,0,"Chicago, IL","['Chicagobulls', 'hebrubrantley']",2238,772,0
299899,2020-03-19T05:51:46+00:00,@vrunt Not how it works...,1240516291095650304,Sean Carlson,2,0,1,0,"Chicago, IL",,238,1625,0
29108,2020-03-03T22:47:26+00:00,هذول ليش يسوون كذا !!! https://t.co/Th2oYbLFNv,1234973688950181888,ни,0,0,0,0,"Chicago, IL",,334,222,0
195417,2020-03-13T12:28:15+00:00,Indeed! #joemama https://t.co/cnIO0H3J0R,1238441745819619328,sari marsh,0,0,0,0,"Chicago, IL",['joemama'],103,1043,0
442683,2020-03-28T23:22:09+00:00,So Max Irons is playing me in the coronavirus historical drama,1244042121440608261,🩸🩸🩸Type B+,0,0,0,0,"Chicago, IL",,1784,1232,0
161580,2020-03-11T02:31:55+00:00,CrossFit more like cross-stitch??!!?,1237566895592636418,katie,0,0,0,0,"Chicago, IL",,321,1857,0
297526,2020-03-19T14:03:08+00:00,@AlliantCU hello! New customer here. I couldn’t see pending deposit date in the app. Tried to send feedback about it. Couldn’t do that either. Wanted to share with you. Thanks! https://t.co/jUXkZPhtuU,1240639947645861889,Troy Jeremy,1,0,0,0,"Park Ridge, IL",,0,0,0
152182,2020-03-11T19:02:11+00:00,Lol no he didn’t https://t.co/k2QvMHKoEl,1237816106070482944,Pack Patrol,0,0,0,0,"River Forest, IL",,271,900,0
198342,2020-03-13T03:28:45+00:00,@leleb3279 You may be right https://t.co/1ob9qONyjZ,1238305975540551680,Towards the East,0,0,1,0,"Chicago, IL",,1592,1238,0
243197,2020-03-16T14:30:05+00:00,@Caruso109LC Love your “Office Hours” so much! ♥️,1239559568646078465,maria arfanakis (galanis),0,0,0,0,"Chicago, IL",,14246,6996,0
57869,2020-03-04T00:02:52+00:00,@billyeichner @redwingx I did have to go back really far.,1234992669740302338,Joe Kilgallon,0,0,42,0,"Chicago, IL",,5089,1454,0
75823,2020-03-06T21:58:51+00:00,@BernieSanders @JoeBiden @ninaturner Bernie cared so much for civil rights he didnt bother to vote during the entire Civil Rights Era. He didn't vote until he was almost 40 and voted for himself. He never hired a single person of color until 2016.,1236048625999974400,John Smith Chicago,1,13,32,0,"Chicago, IL",,6541,4863,0
21675,2020-03-02T14:30:13+00:00,CALL ME VANE BUT I LOVE ME..... THANK YOU @ Rush University Medical Center https://t.co/FleAonUDF2,1234486172874924034,Bottomheavy,0,0,0,0,"Chicago, IL",,126,491,0
